AvgSpeed,CodeSum,Cool,Date,Depart,DewPoint,Heat,PrecipTotal,ResultDir,ResultSpeed,SeaLevel,Station,StnPressure,Sunrise,Sunset,Tavg,Tmax,Tmin,WetBulb
7.3,RA BR HZ FU,0,2011-09-14,-11,43,12,0.08,34,6.3,30.09,1,29.39,530,1805,53,58,47,49
8.0,RA BR HZ FU,0,2011-09-14,-10,45,11,0.01,32,6.0,30.15,2,29.47,530,1805,54,60,48,51
8.5, ,0,2011-09-15,-13,35,14,0.0,1,7.4,30.33,1,29.61,531,1803,51,59,42,44
9.0, ,0,2011-09-15,-12,36,13,0.0,36,7.2,30.32,2,29.67,531,1803,52,60,44,45
3.3, ,0,2011-09-16,-12,40,13,0.0,8,1.4,30.33,1,29.59,532,1760,52,58,46,47
3.7, ,0,2011-09-16,-10,38,11,0.0,13,2.6,30.33,2,29.65,532,1760,54,59,48,47
8.9, ,0,2011-09-17,-5,45,6,0.0,11,7.7,30.27,1,29.53,533,1758,59,68,50,52
9.6, ,0,2011-09-17,-3,44,4,0.0,11,8.7,30.27,2,29.59,533,1758,61,69,52,52
9.5,RA DZ BR,0,2011-09-18,-4,55,5,0.43,15,8.9,30.11,1,29.34,535,1756,60,65,55,57
8.0,RA DZ BR,0,2011-09-18,-3,54,4,0.34,14,7.4,30.11,2,29.41,535,1756,61,66,56,57
5.8,RA BR,0,2011-09-19,-1,58,3,0.24,29,4.1,29.96,1,29.24,536,1755,62,69,54,60
5.8,RA BR,0,2011-09-19,-1,58,3,0.41,26,3.8,29.96,2,29.3,536,1755,62,68,56,60
7.3,BR,0,2011-09-20,0,54,3,0.0,18,7.3,29.95,1,29.26,537,1753,62,74,49,58
6.1,FG+ BR,0,2011-09-20,2,54,1,0.01,17,5.8,29.99,2,29.33,537,1753,64,75,53,58
11.0,RA,0,2011-09-21,2,49,1,0.01,25,10.2,29.95,1,29.23,538,1751,64,71,56,56
10.3, ,0,2011-09-21,3,49,0,0.01,24,9.4,29.94,2,29.29,538,1751,65,72,57,56
6.9, ,0,2011-09-22,-4,47,7,0.0,27,4.6,30.08,1,29.36,539,1749,58,64,51,52
7.2, ,0,2011-09-22,-4,47,7,0.0,25,6.5,30.08,2,29.42,539,1749,58,63,53,52
7.0, ,0,2011-09-23,-6,44,10,0.0,36,5.9,30.06,1,29.33,540,1748,55,62,48,49
6.4,RA,0,2011-09-23,-6,46,10,0.02,36,4.1,30.05,2,29.38,540,1748,55,62,48,51
4.6,RA BR,0,2011-09-24,-4,49,8,0.14,3,3.6,29.99,1,29.26,541,1746,57,62,51,51
5.3,RA BR,0,2011-09-24,-4,48,8,0.07,4,2.9,29.98,2,29.31,541,1746,57,63,51,52
5.5,RA,0,2011-09-25,-3,53,7,0.08,14,4.1,29.87,1,29.13,542,1744,58,64,51,55
5.8,RA BR,0,2011-09-25,-2,53,6,0.23,13,4.7,29.87,2,29.18,542,1744,59,65,53,55
15.4,RA BR,0,2011-09-26,-3,51,8,1.21,18,8.8,29.65,1,28.92,543,1742,57,60,53,53
12.4,RA BR,0,2011-09-26,-2,50,7,0.9,19,8.1,29.65,2,28.98,543,1742,58,63,53,53
8.3,RA BR,0,2011-09-27,-1,53,6,0.31,6,4.3,29.71,1,29.0,544,1741,59,63,54,55
7.1,RA BR,0,2011-09-27,-1,53,6,0.25,5,2.4,29.7,2,29.05,544,1741,59,63,54,55
7.0,RA BR,0,2011-09-28,-1,54,7,0.77,32,6.5,29.78,1,29.07,545,1739,58,63,53,55
6.7,RA BR,0,2011-09-28,0,54,6,0.15,32,5.7,29.77,2,29.12,545,1739,59,64,53,55
13.5,RA BR,0,2011-09-29,-1,51,7,0.06,28,11.7,29.7,1,28.98,546,1737,58,66,49,53
12.7,RA DZ BR,0,2011-09-29,0,50,6,0.09,27,11.2,29.7,2,29.03,546,1737,59,66,51,54
15.0,RA,0,2011-09-30,-8,41,14,0.09,34,14.6,30.01,1,29.32,547,1735,51,57,45,47
16.3,RA,0,2011-09-30,-6,42,12,0.17,34,15.4,30.0,2,29.37,547,1735,53,58,47,47
10.3, ,0,2011-10-01,-9,40,16,0.01,36,9.6,30.26,1,29.53,548,1734,49,56,42,45
11.2, ,0,2011-10-01,-8,40,15,0.01,35,10.7,30.26,2,29.59,548,1734,50,56,44,45
5.4, ,0,2011-10-02,-4,38,11,0.0,32,4.7,30.22,1,29.47,549,1732,54,66,41,46
4.6, ,0,2011-10-02,-5,39,12,0.0,32,4.1,30.22,2,29.54,549,1732,53,65,41,46
5.0, ,0,2011-10-03,0,45,8,0.0,3,3.4,30.21,1,29.48,550,1730,57,69,44,50
4.1, ,0,2011-10-03,1,44,7,0.0,2,3.6,30.2,2,29.54,550,1730,58,70,45,50
2.3, ,0,2011-10-04,3,47,5,0.0,16,1.1,30.25,1,29.52,552,1729,60,76,43,52
1.7, ,0,2011-10-04,3,47,5,0.0,15,0.7,30.25,2,29.58,552,1729,60,74,46,53
3.2, ,0,2011-10-05,8,48,0,0.0,18,1.9,30.22,1,29.49,553,1727,65,80,49,55
2.9, ,1,2011-10-05,9,47,0,0.0,17,1.3,30.21,2,29.55,553,1727,66,80,52,55
4.6, ,1,2011-10-06,10,51,0,0.0,15,3.8,30.23,1,29.5,554,1725,66,81,50,58
4.6, ,4,2011-10-06,13,50,0,0.0,15,3.9,30.22,2,29.57,554,1725,69,81,56,58
7.7, ,4,2011-10-07,13,53,0,0.0,18,7.5,30.25,1,29.52,555,1724,69,84,54,59
6.8, ,7,2011-10-07,16,51,0,0.0,17,6.4,30.24,2,29.59,555,1724,72,84,59,59
7.6, ,3,2011-10-08,12,54,0,0.0,19,7.2,30.27,1,29.56,556,1722,68,82,54,60
6.9, ,7,2011-10-08,16,53,0,0.0,19,6.3,30.27,2,29.62,556,1722,72,82,61,60
3.8, ,1,2011-10-09,11,51,0,0.0,9,2.8,30.29,1,29.55,557,1720,66,80,52,58
3.8, ,3,2011-10-09,13,51,0,0.0,10,3.1,30.28,2,29.62,557,1720,68,80,56,58
6.0, ,0,2011-10-10,10,51,0,0.0,16,5.2,30.13,1,29.39,558,1719,65,76,54,57
6.4, ,3,2011-10-10,13,49,0,0.0,16,5.9,30.12,2,29.45,558,1719,68,77,58,58
4.9, ,3,2011-10-11,14,54,0,0.0,15,4.1,29.97,1,29.23,559,1717,68,79,57,60
4.6, ,3,2011-10-11,14,52,0,0.0,13,3.8,29.97,2,29.29,559,1717,68,78,58,59
8.1, ,2,2011-10-12,13,52,0,0.0,14,7.0,29.77,1,29.03,600,1715,67,78,55,58
6.8, ,2,2011-10-12,13,51,0,0.0,14,6.0,29.76,2,29.08,600,1715,67,77,57,58
7.0,RA BR,0,2011-10-13,6,55,6,0.28,26,4.3,29.54,1,28.81,602,1714,59,66,52,58
6.0,RA BR,0,2011-10-13,5,55,7,0.49,24,2.8,29.53,2,28.87,602,1714,58,64,52,57
15.6, ,0,2011-10-14,2,41,10,0.0,28,15.4,29.6,1,28.9,603,1712,55,62,48,48
15.3, ,0,2011-10-14,2,41,10,0.0,27,15.1,29.61,2,28.97,603,1712,55,61,49,48
15.3, ,0,2011-10-15,2,36,10,0.0,27,14.8,29.8,1,29.1,604,1711,55,62,47,46
15.1, ,0,2011-10-15,1,36,11,0.0,26,14.9,29.81,2,29.18,604,1711,54,61,47,46
8.5,RA,0,2011-10-16,3,39,10,0.17,28,7.4,29.81,1,29.08,605,1709,55,62,48,46
8.1,RA,0,2011-10-16,1,39,12,0.12,26,6.7,29.81,2,29.15,605,1709,53,60,46,46
10.4, ,0,2011-10-17,-2,33,15,0.0,26,10.2,29.85,1,29.11,606,1707,50,59,41,42
11.3, ,0,2011-10-17,-3,33,16,0.0,25,11.2,29.86,2,29.18,606,1707,49,57,40,42
8.5,RA,0,2011-10-18,-3,37,17,0.06,1,6.4,29.83,1,29.09,607,1706,48,54,41,43
7.2,RA DZ BR,0,2011-10-18,-4,38,18,0.02,36,5.3,29.83,2,29.15,607,1706,47,54,40,43
18.0,RA BR,0,2011-10-19,-4,40,18,0.85,36,17.1,29.69,1,28.93,608,1704,47,49,44,44
19.9,RA BR,0,2011-10-19,-4,41,18,0.84,1,19.6,29.67,2,28.97,608,1704,47,49,44,44
16.1,RA,0,2011-10-20,-5,37,20,0.08,32,15.8,29.69,1,29.0,610,1703,45,47,43,42
14.9,RA,0,2011-10-20,-6,38,21,0.07,31,14.4,29.69,2,29.05,610,1703,44,46,42,42
5.4, ,0,2011-10-21,-3,34,18,0.0,29,4.6,30.03,1,29.32,611,1701,47,55,38,41
5.7, ,0,2011-10-21,-4,34,19,0.0,28,4.3,30.04,2,29.39,611,1701,46,54,37,41
3.7, ,0,2011-10-22,0,37,15,0.0,23,3.2,30.02,1,29.28,612,1660,50,66,34,44
3.9, ,0,2011-10-22,2,37,13,0.0,21,3.7,30.03,2,29.35,612,1660,52,66,38,45
6.9,RA BR,0,2011-10-23,4,41,12,0.2,22,6.1,29.93,1,29.19,613,1658,53,68,38,48
6.9,RA,0,2011-10-23,5,42,11,0.22,23,5.9,29.94,2,29.25,613,1658,54,67,41,49
7.3, ,0,2011-10-24,5,39,11,0.0,28,5.7,30.05,1,29.34,614,1657,54,63,45,46
7.1,RA,0,2011-10-24,5,39,11,0.06,27,5.0,30.05,2,29.41,614,1657,54,63,45,47
11.9,RA,0,2011-10-25,12,46,5,0.02,19,7.6,29.86,1,29.11,616,1656,60,74,45,53
10.8,TS BR,0,2011-10-25,14,45,3,0.13,19,9.0,29.87,2,29.19,616,1656,62,74,49,53
12.6, ,0,2011-10-26,2,42,15,0.0,36,12.4,29.91,1,29.19,617,1654,50,53,47,46
14.2,BR,0,2011-10-26,3,42,14,0.0,36,13.9,29.9,2,29.24,617,1654,51,54,47,46
5.8,RA,0,2011-10-27,-2,37,19,0.12,35,3.6,30.04,1,29.34,618,1653,46,53,39,42
6.9,RA BR,0,2011-10-27,-3,38,20,0.16,1,3.5,30.05,2,29.4,618,1653,45,51,38,42
5.6, ,0,2011-10-28,-2,33,20,0.03,22,4.9,30.1,1,29.36,619,1651,45,55,35,40
5.7, ,0,2011-10-28,-2,32,20,0.0,21,5.2,30.12,2,29.43,619,1651,45,54,36,40
5.2, ,0,2011-10-29,-2,30,20,0.0,28,4.6,30.07,1,29.34,620,1650,45,55,34,38
4.8, ,0,2011-10-29,-2,29,20,0.0,26,3.8,30.08,2,29.4,620,1650,45,54,36,38
11.1,RA BR,0,2011-10-30,-1,36,20,0.17,19,10.6,30.02,1,29.27,622,1649,45,57,33,41
11.2,RA,0,2011-10-30,1,34,18,0.11,19,10.6,30.03,2,29.34,622,1649,47,57,37,42
4.8,BR,0,2011-10-31,-1,36,20,0.0,25,3.9,30.06,1,29.34,623,1647,45,53,36,40
5.1,BR,0,2011-10-31,0,35,19,0.0,24,4.4,30.08,2,29.41,623,1647,46,53,39,41
7.7,RA BR HZ,0,2012-05-01,4,52,8,0.09,12,6.2,29.92,1,29.18,448,1849,57,65,49,55
6.3,RA BR HZ,0,2012-05-01,5,53,7,0.32,12,5.5,29.92,2,29.24,448,1849,58,64,52,56
10.1,FG+ BR,4,2012-05-02,15,60,0,0.0,21,8.1,29.84,1,29.12,447,1850,69,80,58,64
9.6,BR,4,2012-05-02,15,60,0,0.01,20,7.5,29.83,2,29.19,447,1850,69,78,60,64
12.0,TS,11,2012-05-03,22,65,0,1.34,21,10.8,29.86,1,29.16,446,1851,76,86,66,69
13.3,RA BR,13,2012-05-03,24,64,0,0.07,21,12.8,29.86,2,29.23,446,1851,78,86,69,69
9.2,BR HZ,0,2012-05-04,10,55,1,0.28,5,5.2,29.94,1,29.23,444,1852,64,73,55,58
10.0,BR HZ,0,2012-05-04,8,55,3,0.28,2,6.8,29.93,2,29.28,444,1852,62,72,51,58
8.3,RA BR HZ,0,2012-05-05,1,52,9,0.01,4,8.0,30.01,1,29.29,443,1853,56,60,52,54
7.7,BR HZ,0,2012-05-05,3,54,7,0.0,2,7.4,30.0,2,29.34,443,1853,58,63,53,56
8.5,TS RA BR,0,2012-05-06,6,53,4,0.8,6,5.0,29.94,1,29.22,442,1855,61,70,51,56
7.2,BR,0,2012-05-06,9,54,1,0.4,6,3.4,29.92,2,29.27,442,1855,64,73,54,57
5.4,RA FG+ FG BR HZ,0,2012-05-07,3,55,7,0.47,34,2.3,29.87,1,29.15,441,1856,58,64,52,57
5.1,RA FG+ FG BR,0,2012-05-07,3,56,7,0.59,5,1.4,29.86,2,29.2,441,1856,58,61,54,57
8.9,BR,0,2012-05-08,5,45,4,0.0,28,8.3,29.86,1,29.13,439,1857,61,70,52,53
8.9,FG+,0,2012-05-08,5,45,4,0.01,27,8.4,29.85,2,29.2,439,1857,61,70,51,53
7.6,RA,0,2012-05-09,-2,43,11,0.06,1,4.2,29.92,1,29.2,438,1858,54,60,47,49
7.8, ,0,2012-05-09,-3,43,12,0.01,36,3.9,29.91,2,29.26,438,1858,53,60,46,48
7.5, ,0,2012-05-10,1,34,8,0.0,5,3.2,30.0,1,29.29,437,1859,57,67,46,46
5.9, ,0,2012-05-10,-1,33,10,0.0,4,2.8,30.0,2,29.35,437,1859,55,65,45,46
9.5, ,0,2012-05-11,4,40,4,0.0,20,9.3,30.08,1,29.36,436,1860,61,78,43,52
9.8, ,0,2012-05-11,6,38,2,0.0,20,9.3,30.08,2,29.44,436,1860,63,78,48,52
9.3,RA,0,2012-05-12,4,42,4,0.03,3,5.7,30.22,1,29.51,435,1901,61,69,53,51
8.8,RA,0,2012-05-12,2,45,6,0.25,2,5.4,30.21,2,29.57,435,1901,59,67,51,51
7.8, ,0,2012-05-13,3,31,4,0.0,4,7.4,30.18,1,29.45,434,1902,61,72,50,48
9.1, ,0,2012-05-13,3,33,4,0.0,2,8.4,30.18,2,29.51,434,1902,61,69,53,48
5.2, ,0,2012-05-14,5,36,2,0.0,19,2.5,30.05,1,29.31,433,1903,63,82,43,51
4.5, ,0,2012-05-14,4,36,3,0.0,14,1.8,30.05,2,29.38,433,1903,62,78,46,51
12.6,TS RA,7,2012-05-15,14,45,0,0.05,25,6.9,29.9,1,29.18,432,1904,72,86,57,57
11.8,RA,5,2012-05-15,12,44,0,0.01,24,9.1,29.9,2,29.24,432,1904,70,84,56,56
10.5, ,0,2012-05-16,-1,33,7,0.0,5,9.6,30.09,1,29.38,431,1905,58,65,50,46
12.6, ,0,2012-05-16,-1,33,7,0.0,4,11.6,30.08,2,29.44,431,1905,58,63,52,46
5.8, ,0,2012-05-17,1,39,5,0.0,11,5.3,30.1,1,29.38,430,1906,60,74,45,50
6.1, ,0,2012-05-17,1,40,5,0.0,11,5.3,30.1,2,29.44,430,1906,60,71,49,51
9.2, ,4,2012-05-18,9,41,0,0.0,16,8.7,30.02,1,29.29,429,1907,69,85,53,54
8.4, ,6,2012-05-18,11,38,0,0.0,15,7.4,30.02,2,29.36,429,1907,71,85,57,54
9.1, ,11,2012-05-19,16,53,0,0.0,17,8.2,30.0,1,29.29,428,1908,76,92,59,62
8.6, ,13,2012-05-19,18,52,0,0.0,16,7.3,29.99,2,29.35,428,1908,78,91,64,62
11.6,RA,14,2012-05-20,18,57,0,0.14,22,8.2,29.98,1,29.28,427,1909,79,93,65,65
10.9,RA,14,2012-05-20,18,57,0,0.14,21,9.4,29.97,2,29.34,427,1909,79,92,65,65
12.6, ,0,2012-05-21,0,44,4,0.0,1,11.6,30.11,1,29.39,426,1910,61,67,54,52
13.6, ,0,2012-05-21,-1,44,5,0.0,36,12.5,30.1,2,29.44,426,1910,60,65,54,52
7.2, ,0,2012-05-22,0,41,4,0.0,5,6.1,30.02,1,29.28,425,1911,61,71,50,51
7.9, ,0,2012-05-22,-2,42,6,0.0,4,5.9,30.01,2,29.34,425,1911,59,68,49,51
6.9, ,0,2012-05-23,4,42,0,0.0,16,6.6,29.84,1,29.1,425,1912,65,82,47,54
6.6, ,1,2012-05-23,5,41,0,0.0,16,5.9,29.84,2,29.16,425,1912,66,82,49,54
17.7, ,12,2012-05-24,15,53,0,0.0,18,17.5,29.69,1,28.97,424,1913,77,90,64,63
15.2, ,14,2012-05-24,17,52,0,0.0,18,15.1,29.68,2,29.04,424,1913,79,90,67,63
10.0, ,9,2012-05-25,12,49,0,0.0,3,3.4,29.98,1,29.31,423,1914,74,83,65,59
10.8, ,9,2012-05-25,12,49,0,0.0,5,4.3,29.96,2,29.36,423,1914,74,80,67,59
11.2,RA,8,2012-05-26,11,54,0,0.01,7,9.6,30.07,1,29.37,422,1915,73,86,60,61
11.3, ,8,2012-05-26,11,54,0,0.0,7,10.4,30.05,2,29.41,422,1915,73,82,63,62
10.1, ,19,2012-05-27,22,59,0,0.0,18,8.7,29.9,1,29.16,422,1916,84,97,70,68
10.7, ,20,2012-05-27,23,58,0,0.0,18,9.4,29.88,2,29.23,422,1916,85,97,73,68
14.0, ,21,2012-05-28,23,60,0,0.01,22,13.4,29.75,1,29.03,421,1916,86,95,77,69
14.9,RA,19,2012-05-28,21,60,0,0.02,22,14.2,29.74,2,29.1,421,1916,84,94,74,68
12.2, ,8,2012-05-29,9,46,0,0.0,28,11.1,29.81,1,29.1,421,1917,73,85,61,59
11.5, ,10,2012-05-29,11,45,0,0.01,28,10.2,29.79,2,29.16,421,1917,75,85,64,59
9.6, ,0,2012-05-30,-2,46,3,0.0,36,5.4,29.91,1,29.22,420,1918,62,70,53,53
10.4, ,0,2012-05-30,-3,46,4,0.0,36,5.9,29.9,2,29.28,420,1918,61,69,53,53
11.0,RA BR,0,2012-05-31,-13,45,14,1.12,4,10.3,29.95,1,29.2,420,1919,51,54,47,48
13.0,RA BR,0,2012-05-31,-12,45,13,0.97,3,12.4,29.94,2,29.25,420,1919,52,55,49,48
9.9,RA,0,2012-06-01,-7,43,8,0.01,36,7.3,29.8,1,29.07,419,1920,57,65,49,49
10.8,RA BR,0,2012-06-01,-7,44,8,0.03,36,9.0,29.79,2,29.12,419,1920,57,64,49,49
10.8, ,0,2012-06-02,-1,46,2,0.0,26,10.6,29.75,1,29.03,419,1920,63,76,49,55
12.2, ,0,2012-06-02,-2,47,3,0.0,25,11.7,29.75,2,29.1,419,1920,62,74,49,55
9.7, ,4,2012-06-03,5,48,0,0.01,28,9.5,29.81,1,29.1,418,1921,69,81,57,58
9.5, ,3,2012-06-03,4,48,0,0.01,27,8.6,29.8,2,29.16,418,1921,68,80,56,58
8.2, ,2,2012-06-04,3,47,0,0.01,4,7.5,29.89,1,29.18,418,1922,67,75,59,56
9.1, ,2,2012-06-04,3,47,0,0.0,2,7.9,29.87,2,29.24,418,1922,67,74,59,56
9.2, ,0,2012-06-05,-1,49,1,0.0,4,8.9,30.0,1,29.29,417,1923,64,70,57,56
10.1, ,0,2012-06-05,-2,49,2,0.0,3,9.6,29.99,2,29.35,417,1923,63,69,57,56
6.5, ,0,2012-06-06,-2,46,1,0.0,4,6.2,30.07,1,29.36,417,1923,64,76,52,55
6.0, ,0,2012-06-06,-1,47,0,0.0,3,5.7,30.06,2,29.41,417,1923,65,74,56,56
4.5, ,3,2012-06-07,2,44,0,0.0,10,2.2,30.09,1,29.38,417,1924,68,82,54,56
6.0, ,1,2012-06-07,0,45,0,0.0,9,3.3,30.09,2,29.43,417,1924,66,78,54,56
7.7, ,6,2012-06-08,5,49,0,0.0,25,7.2,29.99,1,29.26,417,1925,71,88,54,60
7.2, ,8,2012-06-08,7,48,0,0.0,23,6.6,29.99,2,29.33,417,1925,73,87,59,60
10.1, ,13,2012-06-09,12,50,0,0.0,22,9.3,29.9,1,29.18,416,1925,78,90,65,62
10.4, ,13,2012-06-09,12,50,0,0.0,22,9.4,29.89,2,29.24,416,1925,78,89,66,62
12.3, ,15,2012-06-10,13,56,0,0.0,19,11.9,29.9,1,29.2,416,1926,80,93,67,66
10.8, ,17,2012-06-10,15,55,0,0.0,18,10.4,29.89,2,29.26,416,1926,82,92,71,65
11.1,RA,15,2012-06-11,13,62,0,0.01,23,8.9,29.82,1,29.12,416,1926,80,90,70,68
11.1, ,16,2012-06-11,14,63,0,0.0,22,9.4,29.81,2,29.18,416,1926,81,90,72,69
10.5, ,4,2012-06-12,1,46,0,0.0,33,7.0,30.03,1,29.34,416,1927,69,78,59,57
10.9, ,5,2012-06-12,2,47,0,0.0,34,6.0,30.01,2,29.39,416,1927,70,77,62,57
7.5, ,0,2012-06-13,-5,45,2,0.0,8,7.2,30.15,1,29.43,416,1927,63,72,54,55
8.4, ,0,2012-06-13,-4,45,1,0.0,8,8.3,30.14,2,29.49,416,1927,64,71,57,55
9.0, ,7,2012-06-14,4,48,0,0.0,13,7.9,30.08,1,29.34,416,1928,72,87,56,59
8.4, ,8,2012-06-14,5,48,0,0.0,12,7.3,30.07,2,29.41,416,1928,73,86,60,59
9.7, ,12,2012-06-15,9,49,0,0.0,16,8.2,30.04,1,29.33,416,1928,77,94,59,62
8.6, ,15,2012-06-15,12,48,0,0.0,15,7.4,30.03,2,29.39,416,1928,80,93,67,61
11.3,RA BR,17,2012-06-16,13,60,0,0.31,20,10.0,29.95,1,29.23,416,1929,82,94,69,68
12.7,RA BR,17,2012-06-16,13,60,0,0.38,19,11.9,29.94,2,29.29,416,1929,82,94,69,68
7.1,RA BR,13,2012-06-17,9,59,0,0.11,23,5.7,29.85,1,29.13,416,1929,78,87,69,66
7.8,RA BR,12,2012-06-17,8,59,0,0.15,23,5.3,29.84,2,29.19,416,1929,77,85,68,66
17.2, ,17,2012-06-18,12,65,0,0.0,21,16.8,29.73,1,29.03,416,1929,82,94,69,71
17.3, ,17,2012-06-18,12,65,0,0.0,21,16.9,29.72,2,29.1,416,1929,82,92,72,71
15.5, ,22,2012-06-19,17,65,0,0.0,21,14.9,29.89,1,29.21,416,1930,87,95,78,72
13.9, ,20,2012-06-19,15,65,0,0.0,20,13.6,29.88,2,29.28,416,1930,85,94,75,71
15.4, ,21,2012-06-20,16,62,0,0.0,21,15.2,29.93,1,29.22,416,1930,86,95,77,71
15.0, ,20,2012-06-20,15,62,0,0.0,20,14.8,29.92,2,29.29,416,1930,85,93,76,70
9.8,RA,13,2012-06-21,8,59,0,0.01,27,7.5,29.91,1,29.21,416,1930,78,85,70,66
9.4, ,12,2012-06-21,7,60,0,0.03,26,7.2,29.89,2,29.26,416,1930,77,83,70,67
6.6, ,11,2012-06-22,6,52,0,0.0,34,2.6,29.97,1,29.26,417,1931,76,87,64,62
5.4, ,8,2012-06-22,3,52,0,0.0,5,1.7,29.95,2,29.32,417,1931,73,83,63,62
5.7, ,10,2012-06-23,5,55,0,0.0,8,3.2,30.0,1,29.28,417,1931,75,87,62,64
4.8, ,10,2012-06-23,5,55,0,0.0,8,3.0,29.98,2,29.34,417,1931,75,86,63,63
7.0, ,15,2012-06-24,9,57,0,0.0,4,3.1,29.96,1,29.25,417,1931,80,94,65,65
8.2, ,16,2012-06-24,10,58,0,0.0,3,1.7,29.93,2,29.29,417,1931,81,92,70,66
14.0, ,3,2012-06-25,-3,49,0,0.0,4,13.6,30.06,1,29.35,417,1931,68,76,60,58
15.7, ,4,2012-06-25,-2,48,0,0.0,3,15.4,30.04,2,29.4,417,1931,69,74,63,58
4.9, ,5,2012-06-26,-1,50,0,0.0,9,3.5,30.0,1,29.27,418,1931,70,83,56,59
6.7, ,7,2012-06-26,1,51,0,0.0,9,5.6,29.99,2,29.33,418,1931,72,81,63,60
12.4, ,10,2012-06-27,4,51,0,0.0,20,12.1,29.87,1,29.13,418,1931,75,92,57,63
11.6, ,12,2012-06-27,6,51,0,0.0,20,11.3,29.86,2,29.21,418,1931,77,90,64,63
8.4,HZ,23,2012-06-28,17,69,0,0.04,26,6.4,29.78,1,29.08,419,1931,88,100,76,74
11.2, ,24,2012-06-28,18,68,0,0.16,25,8.4,29.76,2,29.14,419,1931,89,101,77,74
6.9,TS RA,14,2012-06-29,8,61,0,0.42,4,2.4,29.84,1,29.16,419,1931,79,88,69,67
8.3,RA BR HZ,14,2012-06-29,8,62,0,0.28,35,1.8,29.81,2,29.21,419,1931,79,88,70,69
6.6, ,16,2012-06-30,9,67,0,0.0,24,6.0,29.82,1,29.11,419,1931,81,92,69,72
7.4, ,15,2012-06-30,8,68,0,0.01,23,6.9,29.8,2,29.17,419,1931,80,89,70,72
5.4, ,15,2012-07-01,8,67,0,0.01,23,3.1,29.92,1,29.23,420,1931,80,91,68,71
5.6,RA,13,2012-07-01,6,68,0,0.56,22,2.8,29.91,2,29.29,420,1931,78,90,66,72
5.2,BR HZ,20,2012-07-02,13,69,0,0.0,23,4.4,29.93,1,29.21,420,1931,85,98,71,74
6.3, ,21,2012-07-02,14,69,0,0.0,23,5.8,29.91,2,29.28,420,1931,86,97,74,74
9.9, ,22,2012-07-03,15,67,0,0.0,25,9.4,29.85,1,29.13,421,1931,87,96,77,74
10.1, ,21,2012-07-03,14,67,0,0.0,23,9.7,29.83,2,29.2,421,1931,86,95,77,73
9.6, ,26,2012-07-04,19,68,0,0.0,25,9.4,29.85,1,29.15,422,1930,91,102,79,75
8.9, ,26,2012-07-04,19,68,0,0.0,25,8.2,29.83,2,29.21,422,1930,91,101,80,75
7.5, ,26,2012-07-05,19,69,0,0.28,24,5.5,29.89,1,29.2,422,1930,91,103,79,75
7.0,RA,26,2012-07-05,19,68,0,0.01,26,4.1,29.86,2,29.25,422,1930,91,102,79,75
7.3, ,28,2012-07-06,21,71,0,0.0,27,6.5,29.92,1,29.21,423,1930,93,103,82,77
6.9, ,29,2012-07-06,22,71,0,0.0,28,4.9,29.89,2,29.27,423,1930,94,104,83,77
11.9, ,21,2012-07-07,14,67,0,0.0,2,7.9,29.96,1,29.26,423,1930,86,98,73,72
10.8, ,21,2012-07-07,14,68,0,0.0,1,7.6,29.93,2,29.32,423,1930,86,98,74,73
11.5, ,12,2012-07-08,4,56,0,0.0,3,11.3,30.04,1,29.34,424,1929,77,85,68,65
13.1, ,15,2012-07-08,7,56,0,0.0,3,12.7,30.01,2,29.39,424,1929,80,85,74,65
6.8, ,14,2012-07-09,6,57,0,0.0,5,4.7,30.03,1,29.33,425,1929,79,91,66,65
6.9, ,13,2012-07-09,5,59,0,0.0,6,4.9,30.01,2,29.38,425,1929,78,88,68,66
10.1, ,10,2012-07-10,2,55,0,0.0,4,9.9,30.1,1,29.39,425,1929,75,83,67,64
11.1, ,12,2012-07-10,4,56,0,0.0,4,10.8,30.07,2,29.44,425,1929,77,82,71,64
8.1, ,11,2012-07-11,3,57,0,0.0,9,5.8,30.1,1,29.39,426,1928,76,87,64,65
8.8, ,13,2012-07-11,5,57,0,0.0,8,7.3,30.08,2,29.44,426,1928,78,86,69,65
8.0, ,14,2012-07-12,6,54,0,0.0,11,6.4,30.06,1,29.35,427,1928,79,91,66,65
9.4, ,16,2012-07-12,8,53,0,0.0,11,8.1,30.04,2,29.41,427,1928,81,90,71,64
6.2,TS RA BR,17,2012-07-13,9,63,0,0.28,15,3.4,30.03,1,29.31,428,1927,82,93,70,69
6.6, ,18,2012-07-13,10,63,0,0.01,13,3.2,30.01,2,29.37,428,1927,83,93,73,69
6.4, ,15,2012-07-14,7,65,0,0.01,25,2.0,30.02,1,29.3,428,1927,80,90,70,70
4.9,HZ,15,2012-07-14,7,66,0,0.01,22,1.1,30.0,2,29.36,428,1927,80,89,71,70
7.4, ,18,2012-07-15,9,66,0,0.0,27,2.2,30.01,1,29.29,429,1926,83,95,71,71
6.8, ,18,2012-07-15,9,66,0,0.0,21,2.1,29.99,2,29.35,429,1926,83,95,70,72
7.6, ,20,2012-07-16,11,66,0,0.0,24,7.1,29.91,1,29.19,430,1925,85,97,72,72
9.2, ,23,2012-07-16,14,65,0,0.0,23,8.6,29.89,2,29.25,430,1925,88,98,77,73
9.8, ,24,2012-07-17,15,67,0,0.0,26,8.6,29.83,1,29.13,431,1925,89,99,79,74
